Product_Price,Order_Quantity,Discount_Applied,Total_Order_Value,Discount_Percentage,Price_Per_Item,Discount_Per_Item,Value_To_Discount_Ratio,User_Age,Order_Month,Order_Day,Order_DayOfWeek,Order_Quarter,Order_IsWeekend,Days_Since_Start,High_Discount_Flag,High_Value_Flag,High_Quantity_Flag,Young_User_Flag,Senior_User_Flag,Premium_Product_Flag,Low_Price_Flag,Product_Category_Encoded,User_Gender_Encoded,User_Location_Encoded,Payment_Method_Encoded,Shipping_Method_Encoded,Price_Range_Encoded,Quantity_Category_Encoded,Age_Group_Encoded,Target
399.54,4,37.73,1598.16,2.3608399659608548,99.885,9.4325,42.35780545984628,43,6,13,3,2,0,529,0,1,0,0,0,0,0,1,0,80,3,0,2,1,1,0
337.71,3,45.19,1013.1299999999999,4.460434495079605,112.57,15.063333333333333,22.419340562071252,69,4,23,6,2,1,112,0,0,0,0,1,0,0,4,1,80,3,0,2,0,2,1
232.67,1,22.7,232.67,9.756307216228995,232.67,22.7,10.24977973568282,26,8,21,0,3,0,232,0,0,0,1,0,0,0,3,0,57,3,1,2,2,0,0
5.46,2,9.32,10.92,85.34798534798536,2.73,4.66,1.1716738197424892,47,3,7,3,1,0,431,1,0,0,0,0,0,1,2,1,64,3,1,1,0,1,0
279.62,3,24.21,838.86,2.8860596523853803,93.20666666666666,8.07,34.64931846344486,30,11,2,3,4,0,305,0,0,0,0,0,0,0,2,1,88,2,2,2,0,0,0
166.66,2,45.27,333.32,13.58154326173047,83.33,22.635,7.362933510050806,25,9,16,5,3,1,258,0,0,0,1,0,0,1,0,1,54,0,1,1,0,3,0
113.52,3,37.41,340.56,10.984848484848483,37.839999999999996,12.469999999999999,9.10344827586207,63,1,8,0,1,0,372,0,0,0,0,1,0,1,4,0,95,2,1,1,0,2,1
179.43,4,8.57,717.72,1.1940589644986903,44.8575,2.1425,83.74795799299883,52,11,25,5,4,1,328,0,0,0,0,0,0,1,2,1,96,1,0,1,1,2,1
290.01,1,1.75,290.01,0.6034274680183441,290.01,1.75,165.72,30,3,28,1,1,0,86,0,0,0,0,0,0,0,0,1,98,1,2,2,2,0,0
467.27,2,43.59,934.54,4.66432683459242,233.635,21.795,21.43932094517091,52,12,12,1,4,0,345,0,1,0,0,0,0,0,1,0,9,0,1,0,0,2,1
145.79,5,45.43,728.9499999999999,6.232251869126826,29.157999999999998,9.086,16.04556460488664,24,9,2,5,3,1,244,0,0,1,1,0,0,1,4,0,0,0,2,1,1,3,0
293.1,5,48.83,1465.5,3.331968611395428,58.620000000000005,9.766,30.012287528158918,41,12,6,4,4,0,705,0,0,1,0,0,0,0,0,1,30,1,1,2,1,1,0
286.71,4,5.24,1146.84,0.45690767674653837,71.6775,1.31,218.8625954198473,58,2,9,3,1,0,39,0,0,0,0,0,0,0,1,1,81,2,0,2,1,2,1
355.83,1,33.56,355.83,9.431470084028891,355.83,33.56,10.60280095351609,68,8,20,6,3,1,231,0,0,0,0,1,0,0,2,0,68,2,0,2,2,2,0
469.94,4,3.81,1879.76,0.20268544920628165,117.485,0.9525,493.3753280839895,24,7,7,4,3,0,187,0,1,0,1,0,0,0,3,1,89,0,0,0,1,3,0
278.39,3,13.02,835.17,1.55896404324868,92.79666666666667,4.34,64.14516129032258,54,2,1,3,1,0,396,0,0,0,0,0,0,0,3,0,86,1,0,2,0,2,0
55.53,5,1.79,277.65,0.6446965604177923,11.106,0.358,155.1117318435754,65,2,7,2,1,0,402,0,0,1,0,1,0,1,1,0,28,1,0,1,1,2,1
119.12,1,27.23,119.12,22.859301544660845,119.12,27.23,4.374586852735953,56,3,29,2,1,0,87,0,0,0,0,0,0,1,1,1,77,2,0,1,2,2,1
465.92,2,10.54,931.84,1.131095467032967,232.96,5.27,88.40986717267553,44,8,25,6,3,1,602,0,1,0,0,0,0,0,4,0,2,1,1,0,0,1,1
411.5,3,33.22,1234.5,2.690968003240178,137.16666666666666,11.073333333333332,37.16134858518964,35,8,11,4,3,0,222,0,1,0,0,0,0,0,0,1,33,1,2,0,0,0,0
167.34,1,44.16,167.34,26.38938687701685,167.34,44.16,3.789402173913044,29,5,23,1,2,0,142,0,0,0,1,0,0,1,0,0,38,2,2,1,2,0,1
390.63,3,42.15,1171.8899999999999,3.5967539615492927,130.21,14.049999999999999,27.802846975088965,48,4,8,0,2,0,463,0,1,0,0,0,0,0,3,0,53,0,1,2,0,1,0
489.35,1,29.54,489.35,6.036579135588024,489.35,29.54,16.56567366283006,21,6,12,0,2,0,162,0,1,0,1,0,0,0,4,1,59,2,1,0,2,3,1
403.01,3,47.34,1209.03,3.9155355946502572,134.33666666666667,15.780000000000001,25.53929024081115,29,4,19,4,2,0,474,0,1,0,1,0,0,0,1,0,17,1,1,0,0,0,1
459.64,1,31.73,459.64,6.903228613697676,459.64,31.73,14.48597541758588,33,2,29,3,1,0,424,0,1,0,0,0,0,0,1,0,84,3,2,0,2,0,1
132.47,5,26.04,662.35,3.9314561787574545,26.494,5.208,25.435867895545318,68,12,16,5,4,1,349,0,0,1,0,1,0,1,3,1,59,0,2,1,1,2,0
325.05,1,34.69,325.05,10.67220427626519,325.05,34.69,9.37013548573076,62,10,18,4,4,0,656,0,0,0,0,1,0,0,4,1,5,0,2,2,2,2,1
71.42,2,46.94,142.84,32.861943433211984,35.71,23.47,3.0430336599914787,51,6,27,1,2,0,177,0,0,0,0,0,0,1,1,1,86,0,0,1,0,2,1
407.48,5,21.37,2037.4,1.0488858348876018,81.49600000000001,4.274,95.3392606457651,56,4,24,2,2,0,479,0,1,1,0,0,0,0,3,1,5,0,1,0,1,2,1
15.34,2,7.35,30.68,23.956975228161667,7.67,3.675,4.174149659863946,35,5,1,2,2,0,486,0,0,0,0,0,0,1,0,0,94,3,2,1,0,0,0
481.65,3,12.08,1444.9499999999998,0.8360150870272328,160.54999999999998,4.026666666666666,119.61506622516555,39,5,15,0,2,0,134,0,1,0,0,0,0,0,3,0,38,3,0,0,0,1,0
381.32,2,22.6,762.64,2.963390328333159,190.66,11.3,33.74513274336283,48,6,17,0,2,0,533,0,1,0,0,0,0,0,4,1,95,3,0,2,0,1,0
14.17,2,41.7,28.34,147.14184897671137,7.085,20.85,0.6796163069544364,21,8,30,4,3,0,607,1,0,0,1,0,0,1,1,0,90,0,1,1,0,3,1
399.07,3,44.44,1197.21,3.711963648816832,133.02333333333334,14.813333333333333,26.93991899189919,51,5,1,0,2,0,120,0,1,0,0,0,0,0,3,0,11,3,0,2,0,2,0
222.77,4,23.53,891.08,2.640615881851237,55.6925,5.8825,37.869953251168724,26,4,6,5,2,1,461,0,0,0,1,0,0,0,3,0,98,0,0,2,1,0,1
96.69,4,5.61,386.76,1.4505119453924915,24.1725,1.4025,68.94117647058823,60,2,9,3,1,0,39,0,0,0,0,1,0,1,3,1,70,3,2,1,1,2,0
218.3,2,44.87,436.6,10.277141548327988,109.15,22.435,9.730332070425675,67,9,7,3,3,0,249,0,0,0,0,1,0,0,2,0,10,2,2,2,0,2,0
338.7,4,25.71,1354.8,1.8976970770593447,84.675,6.4275,52.69544924154025,60,3,11,5,1,1,69,0,0,0,0,1,0,0,0,0,32,0,0,2,1,2,0
388.46,1,8.27,388.46,2.1289193224527625,388.46,8.27,46.97218863361548,31,3,5,6,1,1,63,0,1,0,0,0,0,0,3,0,96,2,2,2,2,0,0
63.59,1,47.26,63.59,74.31986161346123,63.59,47.26,1.345535336436733,31,6,12,2,2,0,528,1,0,0,0,0,0,1,3,1,97,1,0,1,2,0,1
191.49,2,37.26,382.98,9.728967570108098,95.745,18.63,10.278582930756844,30,4,27,3,2,0,116,0,0,0,0,0,0,1,4,1,51,2,1,1,0,0,1
392.94,2,29.73,785.88,3.783020308444037,196.47,14.865,26.43390514631685,44,4,13,3,2,0,102,0,1,0,0,0,0,0,3,0,22,3,2,2,0,1,0
393.56,2,47.63,787.12,6.051173899786564,196.78,23.815,16.52571908461054,28,2,22,3,1,0,417,0,1,0,1,0,0,0,1,0,41,3,2,2,0,0,1
467.57,4,3.96,1870.28,0.21173300254507346,116.8925,0.99,472.2929292929293,68,11,5,6,4,1,308,0,1,0,0,1,0,0,0,0,92,3,2,0,1,2,0
101.53,1,1.84,101.53,1.8122722348074463,101.53,1.84,55.17934782608695,51,10,21,0,4,0,659,0,0,0,0,0,0,1,2,1,70,3,1,1,2,2,1
210.37,4,41.08,841.48,4.881874792033084,52.5925,10.27,20.483933787731257,19,12,9,0,4,0,708,0,0,0,1,0,0,0,0,1,95,3,0,2,1,3,0
197.92,5,23.22,989.5999999999999,2.3464025869037997,39.583999999999996,4.644,42.61843238587424,22,8,5,5,3,1,216,0,0,1,1,0,0,1,2,0,64,2,0,1,1,3,0
60.24,3,17.63,180.72,9.755422753430722,20.080000000000002,5.876666666666666,10.250709018718094,24,3,25,5,1,1,83,0,0,0,1,0,0,1,0,0,53,0,1,1,0,3,1
284.85,3,29.37,854.5500000000001,3.4368966122520628,94.95,9.790000000000001,29.096016343207356,41,3,13,2,1,0,437,0,0,0,0,0,0,0,3,0,55,1,0,2,0,1,0
307.78,5,41.58,1538.8999999999999,2.70192994996426,61.556,8.315999999999999,37.010582010582006,61,10,14,0,4,0,652,0,0,1,0,1,0,0,0,0,80,1,0,2,1,2,0
485.51,3,45.95,1456.53,3.1547582267443857,161.83666666666667,15.316666666666668,31.69815016322089,26,2,10,5,1,1,405,0,1,0,1,0,0,0,2,0,61,3,1,0,0,0,0
351.87,3,26.2,1055.6100000000001,2.481977245384185,117.29,8.733333333333333,40.290458015267184,63,12,9,5,4,1,342,0,0,0,0,1,0,0,2,0,9,0,2,2,0,2,0
213.75,5,30.05,1068.75,2.8116959064327487,42.75,6.01,35.5657237936772,20,9,27,2,3,0,269,0,0,1,1,0,0,0,1,1,33,1,2,2,1,3,0
495.0,2,19.39,990.0,1.9585858585858584,247.5,9.695,51.05724600309438,58,9,12,1,3,0,254,0,1,0,0,0,0,0,3,1,59,0,2,0,0,2,0
439.21,4,0.93,1756.84,0.052935953188679684,109.8025,0.2325,1889.075268817204,67,6,5,0,2,0,155,0,1,0,0,1,0,0,2,1,19,0,0,0,1,2,0
28.56,3,11.86,85.67999999999999,13.842203548085902,9.52,3.953333333333333,7.224283305227655,56,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,0,2,1
136.3,3,43.7,408.90000000000003,10.687209586696014,45.43333333333334,14.566666666666668,9.356979405034325,27,5,11,5,2,1,496,0,0,0,1,0,0,1,3,1,60,1,0,1,0,0,1
332.63,3,46.56,997.89,4.665844932808225,110.87666666666667,15.520000000000001,21.43234536082474,60,6,19,2,2,0,535,0,0,0,0,1,0,0,3,0,48,1,1,2,0,2,1
117.16,3,6.44,351.48,1.8322521907363152,39.053333333333335,2.146666666666667,54.577639751552795,25,4,12,2,2,0,101,0,0,0,1,0,0,1,4,1,87,1,2,1,0,3,0
269.57,2,17.76,539.14,3.294135104054606,134.785,8.88,30.356981981981978,43,11,13,0,4,0,316,0,0,0,0,0,0,0,3,1,59,3,2,2,0,1,1
32.71,2,9.87,65.42,15.087129318251296,16.355,4.935,6.628166160081054,25,10,2,0,4,0,274,0,0,0,1,0,0,1,4,1,80,3,1,1,0,3,0
217.44,1,0.72,217.44,0.33112582781456956,217.44,0.72,302.0,29,3,6,2,1,0,430,0,0,0,1,0,0,0,3,1,52,0,1,2,2,0,0
357.82,4,15.35,1431.28,1.0724666033201051,89.455,3.8375,93.24299674267101,36,10,21,0,4,0,659,0,0,0,0,0,0,0,0,0,97,2,0,2,1,1,0
174.59,4,27.34,698.36,3.9148863050575633,43.6475,6.835,25.543525969275787,37,10,9,0,4,0,281,0,0,0,0,0,0,1,3,0,96,3,0,1,1,1,0
293.47,4,19.06,1173.88,1.6236753330834495,73.3675,4.765,61.58866736621197,31,7,24,2,3,0,570,0,0,0,0,0,0,0,3,0,23,0,2,2,1,0,1
443.25,1,12.59,443.25,2.8403835307388605,443.25,12.59,35.206513105639395,62,5,2,1,2,0,121,0,1,0,0,1,0,0,4,0,85,0,2,0,2,2,1
89.22,1,41.56,89.22,46.58148397220355,89.22,41.56,2.1467757459095282,70,9,28,3,3,0,270,1,0,0,0,1,0,1,4,1,80,1,1,1,2,2,0
40.04,2,35.62,80.08,44.480519480519476,20.02,17.81,2.2481751824817517,63,8,3,5,3,1,580,1,0,0,0,1,0,1,3,0,92,3,0,1,0,2,0
408.43,2,16.0,816.86,1.9587199764953604,204.215,8.0,51.05375,43,2,17,5,1,1,412,0,1,0,0,0,0,0,3,0,92,3,2,0,0,1,0
465.19,3,2.61,1395.57,0.18702035727337218,155.06333333333333,0.87,534.7011494252873,44,11,12,6,4,1,315,0,1,0,0,0,0,0,3,1,79,2,1,0,0,1,1
420.84,2,5.14,841.68,0.6106833951145328,210.42,2.57,163.75097276264592,31,3,23,5,1,1,447,0,1,0,0,0,0,0,1,0,76,0,1,0,0,0,1
190.42,5,35.55,952.0999999999999,3.7338514861884256,38.083999999999996,7.109999999999999,26.781997187060476,62,10,3,3,4,0,641,0,0,1,0,1,0,1,2,1,76,0,1,1,1,2,0
430.94,3,28.47,1292.82,2.2021627140669233,143.64666666666668,9.49,45.40990516332982,33,10,27,4,4,0,299,0,1,0,0,0,0,0,4,1,32,1,1,0,0,0,0
483.65,5,42.83,2418.25,1.7711154760674042,96.72999999999999,8.565999999999999,56.461592341816484,40,10,30,0,4,0,302,0,1,1,0,0,0,0,2,1,15,3,0,0,1,1,0
370.47,5,47.05,1852.3500000000001,2.540016735498151,74.09400000000001,9.41,39.369819341126465,38,3,4,0,1,0,428,0,0,1,0,0,0,0,4,1,22,1,2,2,1,1,1
22.32,3,49.41,66.96000000000001,73.79032258064515,7.44,16.47,1.3551912568306013,55,7,18,1,3,0,198,1,0,0,0,0,0,1,0,0,8,3,2,1,0,2,0
164.31,3,44.72,492.93,9.072282068447853,54.77,14.906666666666666,11.022584973166369,32,12,21,3,4,0,354,0,0,0,0,0,0,1,4,0,1,0,2,1,0,0,1
402.91,5,2.9,2014.5500000000002,0.14395274378893547,80.58200000000001,0.58,694.6724137931035,47,6,6,3,2,0,522,0,1,1,0,0,0,0,2,1,61,3,0,0,1,1,1
103.24,2,10.76,206.48,5.211158465710965,51.62,5.38,19.189591078066915,34,2,7,2,1,0,402,0,0,0,0,0,0,1,1,0,54,0,1,1,0,0,0
94.15,4,23.71,376.6,6.295804567180031,23.5375,5.9275,15.88359342049768,61,5,29,0,2,0,148,0,0,0,0,1,0,1,3,0,56,2,0,1,1,2,0
355.25,2,44.2,710.5,6.2209711470795215,177.625,22.1,16.07466063348416,29,11,2,5,4,1,671,0,0,0,1,0,0,0,2,0,99,0,1,2,0,0,0
46.32,3,18.99,138.96,13.665803108808289,15.44,6.329999999999999,7.317535545023698,19,6,1,5,2,1,517,0,0,0,1,0,0,1,4,1,64,2,2,1,0,3,0
455.62,2,33.22,911.24,3.6455818445195556,227.81,16.61,27.430463576158942,28,8,11,4,3,0,222,0,1,0,1,0,0,0,1,1,93,2,1,0,0,0,1
197.6,1,42.28,197.6,21.39676113360324,197.6,42.28,4.6736045411542095,51,5,8,2,2,0,493,0,0,0,0,0,0,1,0,0,16,2,2,1,2,2,0
227.42,3,16.56,682.26,2.4272271568023918,75.80666666666666,5.52,41.19927536231884,39,12,19,1,4,0,352,0,0,0,0,0,0,0,0,0,52,1,2,2,0,1,0
476.1,1,32.84,476.1,6.897710565007352,476.1,32.84,14.497563946406821,38,8,15,3,3,0,592,0,1,0,0,0,0,0,2,0,26,0,1,0,2,1,0
278.97,1,32.74,278.97,11.736028963687852,278.97,32.74,8.520769700671961,44,12,20,4,4,0,719,0,0,0,0,0,0,0,0,0,87,0,1,2,2,1,0
385.65,1,23.8,385.65,6.171398936859847,385.65,23.8,16.20378151260504,66,8,1,1,3,0,212,0,1,0,0,1,0,0,1,1,12,3,0,2,2,2,0
299.71,2,41.87,599.42,6.985085582729972,149.855,20.935,14.316216861714832,39,4,5,4,2,0,460,0,0,0,0,0,0,0,2,0,65,3,1,2,0,1,0
422.42,5,31.84,2112.1,1.5075043795274845,84.48400000000001,6.368,66.33479899497488,26,12,19,3,4,0,718,0,1,1,1,0,0,0,4,0,8,2,1,0,1,0,0
406.03,2,8.5,812.06,1.0467206856636209,203.015,4.25,95.53647058823529,32,10,7,0,4,0,645,0,1,0,0,0,0,0,0,0,66,0,1,0,0,0,1
61.53,1,38.87,61.53,63.17243620997887,61.53,38.87,1.5829688705942888,35,6,26,2,2,0,542,1,0,0,0,0,0,1,4,1,48,0,2,1,2,0,1
70.46,1,44.07,70.46,62.54612546125462,70.46,44.07,1.59882005899705,32,9,4,0,3,0,246,1,0,0,0,0,0,1,2,1,94,2,2,1,2,0,1
449.09,2,33.63,898.18,3.744238348660625,224.545,16.815,26.707701457032407,41,2,24,4,1,0,54,0,1,0,0,0,0,0,2,0,41,1,1,0,0,1,0
455.6,2,20.93,911.2,2.2969710272168564,227.8,10.465,43.53559483994267,50,8,8,1,3,0,219,0,1,0,0,0,0,0,4,0,81,0,0,0,0,1,0
332.82,2,24.84,665.64,3.7317468902109248,166.41,12.42,26.797101449275363,59,11,18,0,4,0,687,0,0,0,0,0,0,0,2,1,20,0,1,2,0,2,1
167.52,2,0.36,335.04,0.10744985673352433,83.76,0.18,930.6666666666667,64,12,29,4,4,0,362,0,0,0,0,1,0,1,2,1,25,3,2,1,0,2,0
307.2,2,34.59,614.4,5.629882812500001,153.6,17.295,17.762359063313095,68,11,12,1,4,0,681,0,0,0,0,1,0,0,4,1,41,3,0,2,0,2,0
320.54,1,19.1,320.54,5.958694702689212,320.54,19.1,16.782198952879583,51,8,11,6,3,1,588,0,0,0,0,0,0,0,4,1,66,0,1,2,2,2,1
244.51,2,28.27,489.02,5.780949654410863,122.255,14.135,17.298195967456667,28,5,2,3,2,0,487,0,0,0,1,0,0,0,4,0,9,0,2,2,0,0,0
397.66,2,35.54,795.32,4.46864155308555,198.83,17.77,22.378165447383232,64,12,30,5,4,1,363,0,1,0,0,1,0,0,1,0,39,3,0,2,0,2,0
226.04,3,42.02,678.12,6.196543384651684,75.34666666666666,14.006666666666668,16.138029509757256,61,12,11,0,4,0,344,0,0,0,0,1,0,0,3,0,29,1,0,2,0,2,1
218.3,2,42.36,436.6,9.702244617498854,109.15,21.18,10.306893295561851,40,1,2,0,1,0,1,0,0,0,0,0,0,0,4,0,51,0,2,2,0,1,0
292.29,4,38.61,1169.16,3.3023709329775217,73.0725,9.6525,30.281274281274285,67,10,22,6,4,1,294,0,0,0,0,1,0,0,0,1,37,3,1,2,1,2,0
402.62,5,21.31,2013.1,1.0585663901445532,80.524,4.262,94.46738620366025,23,10,18,4,4,0,656,0,1,1,1,0,0,0,2,1,42,3,2,0,1,3,0
131.99,5,4.85,659.95,0.7349041594060155,26.398000000000003,0.97,136.07216494845363,22,4,18,3,2,0,473,0,0,1,1,0,0,1,1,0,65,3,0,1,1,3,0
401.52,5,46.12,2007.6,2.29727037258418,80.304,9.224,43.52992194275802,49,12,17,6,4,1,350,0,1,1,0,0,0,0,0,1,6,0,1,0,1,1,0
426.79,3,41.81,1280.3700000000001,3.2654623272960164,142.26333333333335,13.936666666666667,30.623535039464244,19,3,12,1,1,0,436,0,1,0,1,0,0,0,0,0,10,2,1,0,0,3,0
63.34,3,30.48,190.02,16.040416798231767,21.113333333333333,10.16,6.234251968503937,63,10,22,1,4,0,660,0,0,0,0,1,0,1,2,0,64,2,2,1,0,2,0
52.7,1,32.0,52.7,60.72106261859582,52.7,32.0,1.646875,26,9,7,3,3,0,249,1,0,0,1,0,0,1,4,0,21,2,0,1,2,0,0
196.05,4,21.17,784.2,2.6995664371333845,49.0125,5.2925,37.04298535663675,31,3,13,2,1,0,437,0,0,0,0,0,0,1,3,0,87,0,0,1,1,0,0
249.08,3,31.22,747.24,4.178041860714094,83.02666666666667,10.406666666666666,23.934657270980143,32,7,17,0,3,0,197,0,0,0,0,0,0,0,1,1,11,1,2,2,0,0,0
122.29,4,29.5,489.16,6.030746585984136,30.5725,7.375,16.58169491525424,61,12,14,5,4,1,713,0,0,0,0,1,0,1,0,1,53,3,2,1,1,2,1
396.04,5,30.61,1980.2,1.5458034541965457,79.208,6.122,64.69127736033975,42,11,24,4,4,0,327,0,1,1,0,0,0,0,2,0,44,2,0,2,1,1,0
446.07,2,37.85,892.14,4.2426076624745,223.035,18.925,23.570409511228533,64,5,21,6,2,1,140,0,1,0,0,1,0,0,0,1,59,2,2,0,0,2,0
310.26,1,37.5,310.26,12.086637014117192,310.26,37.5,8.2736,50,8,9,4,3,0,586,0,0,0,0,0,0,0,4,1,53,0,2,2,2,1,1
52.81,3,0.37,158.43,0.23354162721706748,17.603333333333335,0.12333333333333334,428.1891891891892,33,12,23,5,4,1,356,0,0,0,0,0,0,1,0,1,58,0,0,1,0,0,1
22.98,3,25.14,68.94,36.46649260226284,7.66,8.38,2.7422434367541766,59,1,1,0,1,0,365,0,0,0,0,0,0,1,0,0,61,1,1,1,0,2,0
45.82,1,4.33,45.82,9.450021824530772,45.82,4.33,10.581986143187066,62,8,9,2,3,0,220,0,0,0,0,1,0,1,1,1,44,3,2,1,2,2,0
99.11,4,2.6,396.44,0.655836948844718,24.7775,0.65,152.47692307692307,61,7,7,6,3,1,553,0,0,0,0,1,0,1,2,1,98,0,2,1,1,2,0
429.68,2,47.29,859.36,5.502932414820331,214.84,23.645,18.172129414252485,22,1,13,4,1,0,12,0,1,0,1,0,0,0,0,1,49,1,2,0,0,3,1
119.19,1,37.71,119.19,31.638560281902844,119.19,37.71,3.160700079554495,65,7,18,3,3,0,564,0,0,0,0,1,0,1,1,1,3,3,0,1,2,2,1
159.61,2,33.24,319.22,10.41288139840862,79.805,16.62,9.603489771359808,18,3,14,3,1,0,438,0,0,0,1,0,0,1,1,0,5,0,0,1,0,3,1
346.6,5,41.86,1733.0,2.4154645124062317,69.32000000000001,8.372,41.3999044433827,20,7,5,4,3,0,551,0,0,1,1,0,0,0,2,0,88,3,2,2,1,3,0
186.1,3,31.07,558.3,5.565108364678489,62.03333333333333,10.356666666666667,17.969102027679433,27,11,11,0,4,0,680,0,0,0,1,0,0,1,0,1,80,1,1,1,0,0,0
471.21,3,47.62,1413.6299999999999,3.3686325276062337,157.07,15.873333333333333,29.685636287274253,18,7,15,5,3,1,195,0,1,0,1,0,0,0,0,1,69,3,1,0,0,3,0
215.61,5,33.69,1078.0500000000002,3.1250869625713085,43.122,6.7379999999999995,31.999109528049875,36,3,8,2,1,0,66,0,0,1,0,0,0,0,3,0,35,1,0,2,1,1,0
159.83,3,22.64,479.49,4.721683455337963,53.27666666666667,7.546666666666667,21.17888692579505,44,1,18,3,1,0,382,0,0,0,0,0,0,1,0,1,97,3,1,1,0,1,0
11.25,3,5.79,33.75,17.155555555555555,3.75,1.93,5.829015544041451,66,11,14,1,4,0,317,0,0,0,0,1,0,1,4,0,8,0,1,1,0,2,1
111.96,3,10.96,335.88,3.2630701440990832,37.32,3.6533333333333338,30.64598540145985,65,1,23,1,1,0,387,0,0,0,0,1,0,1,2,1,18,3,0,1,0,2,1
226.67,2,31.73,453.34,6.999161777032691,113.335,15.865,14.287425149700598,56,7,25,3,3,0,571,0,0,0,0,0,0,0,3,0,14,2,2,2,0,2,0
76.37,2,6.52,152.74,4.268691894723058,38.185,3.26,23.42638036809816,65,3,5,1,1,0,429,0,0,0,0,1,0,1,3,1,83,2,1,1,0,2,1
111.77,5,33.42,558.85,5.980137782947124,22.354,6.684,16.72202274087373,65,2,22,3,1,0,417,0,0,1,0,1,0,1,3,0,55,3,0,1,1,2,0
439.04,5,17.36,2195.2000000000003,0.7908163265306122,87.808,3.472,126.45161290322582,28,2,28,1,1,0,58,0,1,1,1,0,0,0,2,1,96,2,2,0,1,0,0
279.5,1,15.9,279.5,5.688729874776387,279.5,15.9,17.57861635220126,53,11,23,3,4,0,326,0,0,0,0,0,0,0,4,0,87,3,1,2,2,2,0
410.4,4,25.19,1641.6,1.5344785575048734,102.6,6.2975,65.16871774513696,38,7,17,2,3,0,563,0,1,0,0,0,0,0,3,0,77,0,1,0,1,1,0
164.53,4,45.72,658.12,6.947061326201909,41.1325,11.43,14.394575678040246,56,6,2,4,2,0,152,0,0,0,0,0,0,1,1,1,88,3,1,1,1,2,0
285.16,4,38.42,1140.64,3.368284471875438,71.29,9.605,29.688703800104115,41,6,1,3,2,0,151,0,0,0,0,0,0,0,4,0,88,2,1,2,1,1,0
305.41,4,25.07,1221.64,2.052159392292328,76.3525,6.2675,48.729158356601516,20,3,10,4,1,0,68,0,0,0,1,0,0,0,0,0,92,3,1,2,1,3,0
480.18,5,26.63,2400.9,1.1091673955599983,96.036,5.326,90.15771686068345,24,8,9,4,3,0,586,0,1,1,1,0,0,0,4,0,79,0,1,0,1,3,1
448.67,5,24.7,2243.35,1.1010319388414649,89.73400000000001,4.9399999999999995,90.82388663967612,65,11,17,4,4,0,320,0,1,1,0,1,0,0,2,0,9,3,0,0,1,2,0
59.62,1,26.03,59.62,43.65984568936599,59.62,26.03,2.2904341144832885,25,5,9,1,2,0,128,1,0,0,1,0,0,1,4,0,26,2,1,1,2,3,0
277.89,5,0.83,1389.4499999999998,0.05973586670984922,55.577999999999996,0.16599999999999998,1674.036144578313,45,10,24,1,4,0,296,0,0,1,0,0,0,0,1,0,14,1,0,2,1,1,0
204.49,3,45.78,613.47,7.4624676023277425,68.16333333333334,15.26,13.400393184796854,36,10,9,0,4,0,281,0,0,0,0,0,0,0,0,1,51,0,2,2,0,1,0
242.8,2,21.69,485.6,4.4666392092257,121.4,10.845,22.38819732595666,30,7,13,3,3,0,193,0,0,0,0,0,0,0,4,1,1,0,2,2,0,0,0
432.45,3,15.52,1297.35,1.196284734266004,144.15,5.173333333333333,83.59213917525773,28,10,4,2,4,0,276,0,1,0,1,0,0,0,3,1,99,2,2,0,0,0,0
419.47,3,40.03,1258.41,3.1809982438156084,139.82333333333335,13.343333333333334,31.43667249562828,54,6,6,1,2,0,156,0,1,0,0,0,0,0,2,0,1,1,1,0,0,2,0
35.48,4,41.72,141.92,29.396843291995495,8.87,10.43,3.401725790987536,67,4,18,1,2,0,107,0,0,0,0,1,0,1,3,0,5,1,1,1,1,2,0
243.95,2,4.35,487.9,0.8915761426521828,121.975,2.175,112.16091954022988,58,2,20,0,1,0,50,0,0,0,0,0,0,0,4,0,5,1,1,2,0,2,1
144.91,3,34.91,434.73,8.030271662871206,48.303333333333335,11.636666666666665,12.452878831280437,62,10,14,0,4,0,652,0,0,0,0,1,0,1,3,1,42,2,2,1,0,2,1
150.91,5,33.8,754.55,4.479491087403088,30.182,6.76,22.32396449704142,20,2,27,0,1,0,57,0,0,1,1,0,0,1,3,0,83,1,1,1,1,3,0
316.7,1,40.38,316.7,12.750236817177141,316.7,40.38,7.842991579990093,50,9,30,5,3,1,272,0,0,0,0,0,0,0,3,0,84,3,2,2,2,1,1
266.2,4,43.68,1064.8,4.102178812922615,66.55,10.92,24.377289377289376,55,11,24,4,4,0,327,0,0,0,0,0,0,0,3,0,46,1,2,2,1,2,0
220.08,5,17.72,1100.4,1.6103235187204652,44.016000000000005,3.5439999999999996,62.099322799097074,62,6,29,5,2,1,545,0,0,1,0,1,0,0,3,1,77,3,2,2,1,2,0
52.81,1,48.46,52.81,91.76292368869532,52.81,48.46,1.0897647544366489,52,6,1,3,2,0,151,1,0,0,0,0,0,1,4,1,21,3,0,1,2,2,1
12.24,3,23.63,36.72,64.35185185185185,4.08,7.876666666666666,1.5539568345323742,32,9,29,4,3,0,271,1,0,0,0,0,0,1,4,0,86,2,0,1,0,0,1
401.55,2,15.18,803.1,1.8901755696675384,200.775,7.59,52.90513833992095,63,6,22,3,2,0,172,0,1,0,0,1,0,0,3,0,80,3,2,0,0,2,0
